,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3,3.05,3.1,3.15,3.2,3.25,3.3,3.35,3.4,3.45,3.5,3.55,3.6,3.65,3.7,3.75,3.8,3.85,3.9,3.95,4,4.05,4.1,4.15,4.2,4.25,4.3,4.35,4.4,4.45,4.5,4.55,4.6,4.65,4.7,4.75,4.8,4.85,4.9,4.95,5
9,345.14,668.69,968.71,1243.1,1489.57,1705.79,1889.43,2038.21,2149.7,2221.34,2250.95,2237.87,2183.46,2090.59,1962.54,1802.11,1611.72,1395.02,1159.78,920.12,694.69,500.42,346.36,232.41,152.49,98.51,62.98,39.97,25.25,15.9,9.99,6.26,3.92,2.45,1.53,0.95,0.6,0.37,0.23,0.14,0.09,0.06,0.03,0.02,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,293.99,543.14,738.18,869.37,925.11,902.19,817.65,696.76,561.95,430.95,316.06,223.35,153.34,103.04,68.17,44.59,28.94,18.66,11.98,7.66,4.88,3.1,1.97,1.25,0.79,0.5,0.31,0.2,0.12,0.08,0.05,0.03,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,287.62,525.57,702.56,806.19,825.51,769.57,666.18,542.61,419.2,309.39,219.9,151.78,102.49,68.11,44.74,29.14,18.85,12.14,7.78,4.97,3.17,2.01,1.28,0.81,0.51,0.32,0.2,0.13,0.08,0.05,0.03,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,257.23,439.17,524.7,514.03,444.34,354.49,267.38,193.52,135.84,93.22,62.9,41.91,27.66,18.11,11.79,7.64,4.92,3.16,2.03,1.29,0.82,0.52,0.33,0.21,0.13,0.08,0.05,0.03,0.02,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,272.67,482.88,613.44,649.58,602.94,510.53,404.47,304.32,219.83,153.9,105.24,70.73,46.93,30.84,20.11,13.04,8.42,5.41,3.47,2.21,1.41,0.9,0.57,0.36,0.23,0.14,0.09,0.06,0.04,0.02,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,374.55,733.94,1077.27,1403.6,1711.94,2001.23,2270.34,2518.14,2743.42,2944.99,3121.63,3272.14,3395.33,3490.08,3555.42,3590.66,3595.56,3570.48,3516.35,3434.56,3326.76,3194.5,3038.75,2859.41,2654.77,2421.52,2156,1857.76,1534.76,1206.67,900.63,640.43,437.41,289.74,187.8,119.96,75.88,47.69,29.85,18.63,11.61,7.22,4.49,2.79,1.73,1.07,0.66,0.41,0.25,0.16,0.1,0.06,0.04,0.02,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,425.42,841.94,1249.28,1647.17,2035.33,2413.45,2781.23,3138.36,3484.49,3819.3,4142.42,4453.51,4752.19,5038.09,5310.82,5569.98,5815.19,6046.03,6262.1,6462.99,6648.29,6817.61,6970.53,7106.68,7225.71,7327.27,7411.07,7476.87,7524.49,7553.8,7564.79,7557.5,7532.08,7488.77,7427.89,7349.85,7255.13,7144.27,7017.85,6876.5,6720.87,6551.62,6369.39,6174.79,5968.26,5749.99,5519.52,5275.25,5013.57,4727.66,4406.5,4035.16,3598.76,3092.09,2532.12,1962.26,1438.25,1003.11,672.42,437.85,279.46,176.03,109.95,68.3,42.28,26.12,16.11,9.93,6.12,3.76,2.32,1.43,0.88,0.54,0.33,0.2,0.13,0.08,0.05,0.03,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,487.9,955,1369.79,1782.17,2275.8,2663.6,3116.75,3513.9,3926.14,4329.93,4725.35,5112.61,5491.75,5862.93,6225.57,6580.06,6926.08,7263.48,7592.07,7911.69,8222.17,8523.31,8814.93,9096.85,9368.89,9630.84,9882.52,10123.74,10354.3,10574.01,10782.67,10980.1,11166.1,11340.48,11503.06,11653.67,11792.12,11918.26,12031.92,12132.97,12221.29,12296.74,12359.26,12408.74,12445.16,12468.47,12478.68,12475.8,12459.89,12431.01,12389.27,12334.8,12267.75,12188.29,12096.61,11992.94,11877.5,11750.53,11612.3,11463.09,11303.15,11132.79,10952.29,10761.94,10562.05,10352.89,10134.78,9908.01,9672.86,9429.63,9178.57,8919.91,8653.7,8379.71,8097.05,7803.48,7494.23,7160.29,6786.01,6347.54,5814.53,5160.38,4382.92,3525.14,2672.01,1914.22,1307.69,861.59,553.34,349.35,218.12,135.24,83.48,51.39,31.58,19.39,11.89,7.29,4.47,2.74
17,357.34,1118.1,1163.64,1595.5,2044.5,3003.75,3415.21,3444.83,3908.43,4590.04,4806.99,5239.31,5702.3,6106.69,6459.06,6860.61,7227.32,7588.17,7940.07,8288.37,8628.86,8960.23,9283.81,9598.91,9905.52,10203.49,10492.66,10772.89,11044.01,11305.89,11558.35,11801.26,12034.44,12257.75,12471.03,12674.13,12866.89,13049.15,13220.78,13381.63,13531.54,13670.4,13798.06,13914.4,14019.32,14112.7,14194.45,14264.49,14322.75,14369.19,14403.76,14426.44,14437.23,14436.15,14423.23,14398.53,14362.11,14314.06,14254.5,14183.53,14101.32,14008,13903.74,13788.73,13663.16,13527.22,13381.12,13225.09,13059.33,12884.08,12699.55,12505.99,12303.63,12092.69,11873.4,11646.01,11410.75,11167.83,10917.5,10659.98,10395.49,10124.21,9846.27,9561.6,9269.73,8969.33,8657.32,8327.42,7967.81,7558.39,7068.95,6462.35,5708.71,4811.86,3831.66,2872.74,2036.94,1379.57,902.89,576.99
18,456.61,903.31,1337.72,1771.19,2197.32,2616.57,3026.6,3428.96,3823.59,4210.05,4588.16,4957.77,5318.69,5670.72,6013.66,6347.32,6671.48,6985.94,7290.48,7584.87,7868.92,8142.37,8405.03,8656.64,8896.99,9125.84,9342.95,9548.11,9741.07,9921.6,10089.49,10244.51,10386.46,10515.12,10630.3,10731.84,10819.58,10893.37,10953.11,10998.71,11030.11,11047.3,11050.27,11039.09,11013.83,10974.6,10921.56,10854.9,10774.82,10681.58,10575.44,10456.69,10325.64,10182.63,10027.98,9862.04,9685.17,9497.73,9300.08,9092.58,8875.59,8649.46,8414.53,8171.07,7919.24,7658.89,7389.26,7108.34,6811.83,6491.52,6133.38,5716.29,5214.17,4605.57,3892.11,3115.35,2351.7,1679.55,1145.09,753.66,483.87,305.53,190.86,118.42,73.15,45.07,27.72,17.03,10.46,6.42,3.94,2.41,1.48,0.91,0.56,0.34,0.21,0.13,0.08,0.05
19,394.23,776.23,1145.47,1501.37,1843.32,2170.71,2482.86,2779.08,3058.66,3320.85,3564.91,3790.05,3995.5,4180.46,4344.14,4485.78,4604.62,4700,4771.32,4818.14,4840.24,4837.61,4810.55,4759.63,4685.7,4589.79,4473.07,4336.74,4181.86,4009.11,3818.37,3608.21,3375.11,3113.12,2814.51,2473.12,2090.96,1685.11,1287.52,933.52,646.62,432.09,281.31,179.91,113.71,71.32,44.51,27.69,17.19,10.66,6.6,4.08,2.53,1.56,0.96,0.6,0.37,0.23,0.14,0.09,0.05,0.03,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,323.44,618.06,880.18,1105.84,1291.08,1432.07,1523.84,1560.81,1541.1,1468.88,1352.26,1200.59,1024.06,835.2,649.2,481.25,341.94,234.72,156.99,103.07,66.8,42.91,27.39,17.41,11.02,6.96,4.39,2.76,1.74,1.09,0.68,0.43,0.27,0.17,0.1,0.07,0.04,0.03,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,269.15,472.76,592.26,614.76,559.29,465.37,363.25,270,193.24,134.39,91.49,61.31,40.6,26.65,17.37,11.26,7.26,4.67,2.99,1.91,1.22,0.77,0.49,0.31,0.2,0.12,0.08,0.05,0.03,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,265.18,461.41,568.85,578,515.44,421.73,324.62,238.62,169.38,117.12,79.42,53.09,35.11,23.02,14.99,9.71,6.27,4.03,2.58,1.65,1.05,0.67,0.42,0.27,0.17,0.11,0.07,0.04,0.03,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,221.57,351.09,384.03,350.2,287.27,220.17,161.09,114.06,78.87,53.59,35.94,23.85,15.7,10.27,6.68,4.32,2.79,1.79,1.15,0.73,0.47,0.3,0.19,0.12,0.08,0.05,0.03,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
